"cellID","date","lon","lat","activity_index_total","bounds"
11,2022-01-01,-123.19313,49.27184,0.203784,"-123.19382,49.27139,-123.19244,49.27228"
11,2022-01-02,-123.19313,49.27184,0,"-123.19382,49.27139,-123.19244,49.27228"
11,2022-01-03,-123.19313,49.27184,0.25347,"-123.19382,49.27139,-123.19244,49.27228"
11,2022-01-04,-123.19313,49.27184,0,"-123.19382,49.27139,-123.19244,49.27228"
11,2022-01-05,-123.19313,49.27184,0.115631,"-123.19382,49.27139,-123.19244,49.27228"
11,2022-01-06,-123.19313,49.27184,0.079444,"-123.19382,49.27139,-123.19244,49.27228"
11,2022-01-07,-123.19313,49.27184,0.075954,"-123.19382,49.27139,-123.19244,49.27228"
11,2022-01-08,-123.19313,49.27184,0,"-123.19382,49.27139,-123.19244,49.27228"
11,2022-01-09,-123.19313,49.27184,0,"-123.19382,49.27139,-123.19244,49.27228"
11,2022-01-10,-123.19313,49.27184,0.068751,"-123.19382,49.27139,-123.19244,49.27228"
11,2022-01-11,-123.19313,49.27184,0.119994,"-123.19382,49.27139,-123.19244,49.27228"
11,2022-01-12,-123.19313,49.27184,0,"-123.19382,49.27139,-123.19244,49.27228"
11,2022-01-13,-123.19313,49.27184,0.13454,"-123.19382,49.27139,-123.19244,49.27228"
11,2022-01-14,-123.19313,49.27184,0.156273,"-123.19382,49.27139,-123.19244,49.27228"
11,2022-01-15,-123.19313,49.27184,0.102127,"-123.19382,49.27139,-123.19244,49.27228"
11,2022-01-16,-123.19313,49.27184,0,"-123.19382,49.27139,-123.19244,49.27228"
11,2022-01-17,-123.19313,49.27184,0.062627,"-123.19382,49.27139,-123.19244,49.27228"
11,2022-01-18,-123.19313,49.27184,0,"-123.19382,49.27139,-123.19244,49.27228"
11,2022-01-19,-123.19313,49.27184,0.200371,"-123.19382,49.27139,-123.19244,49.27228"
11,2022-01-20,-123.19313,49.27184,0.114259,"-123.19382,49.27139,-123.19244,49.27228"
11,2022-01-21,-123.19313,49.27184,0.09767,"-123.19382,49.27139,-123.19244,49.27228"
11,2022-01-22,-123.19313,49.27184,0.229315,"-123.19382,49.27139,-123.19244,49.27228"
11,2022-01-23,-123.19313,49.27184,0.100662,"-123.19382,49.27139,-123.19244,49.27228"
11,2022-01-24,-123.19313,49.27184,0.104361,"-123.19382,49.27139,-123.19244,49.27228"
11,2022-01-25,-123.19313,49.27184,0,"-123.19382,49.27139,-123.19244,49.27228"
11,2022-01-26,-123.19313,49.27184,0.068435,"-123.19382,49.27139,-123.19244,49.27228"
11,2022-01-26,-123.19313,49.27184,0.067015,"-123.19382,49.27139,-123.19244,49.27228"
11,2022-01-27,-123.19313,49.27184,0.045554,"-123.19382,49.27139,-123.19244,49.27228"
11,2022-01-28,-123.19313,49.27184,0.038438,"-123.19382,49.27139,-123.19244,49.27228"
11,2022-01-29,-123.19313,49.27184,0.099315,"-123.19382,49.27139,-123.19244,49.27228"
11,2022-01-30,-123.19313,49.27184,0.019873,"-123.19382,49.27139,-123.19244,49.27228"
11,2022-01-31,-123.19313,49.27184,0.109629,"-123.19382,49.27139,-123.19244,49.27228"
11,2022-01-31,-123.19313,49.27184,0.008747,"-123.19382,49.27139,-123.19244,49.27228"
12,2022-01-01,-123.21098,49.23867,0.122275,"-123.21167,49.23822,-123.21030,49.23912"
12,2022-01-02,-123.21098,49.23867,0,"-123.21167,49.23822,-123.21030,49.23912"
12,2022-01-03,-123.21098,49.23867,0.181015,"-123.21167,49.23822,-123.21030,49.23912"
12,2022-01-04,-123.21098,49.23867,0,"-123.21167,49.23822,-123.21030,49.23912"
12,2022-01-05,-123.21098,49.23867,0.024067,"-123.21167,49.23822,-123.21030,49.23912"
12,2022-01-06,-123.21098,49.23867,0.072905,"-123.21167,49.23822,-123.21030,49.23912"
12,2022-01-07,-123.21098,49.23867,0,"-123.21167,49.23822,-123.21030,49.23912"
12,2022-01-08,-123.21098,49.23867,0.119294,"-123.21167,49.23822,-123.21030,49.23912"
12,2022-01-09,-123.21098,49.23867,0.01231,"-123.21167,49.23822,-123.21030,49.23912"
12,2022-01-10,-123.21098,49.23867,0.191088,"-123.21167,49.23822,-123.21030,49.23912"
12,2022-01-11,-123.21098,49.23867,0.10022,"-123.21167,49.23822,-123.21030,49.23912"
12,2022-01-12,-123.21098,49.23867,0,"-123.21167,49.23822,-123.21030,49.23912"
12,2022-01-13,-123.21098,49.23867,0.104386,"-123.21167,49.23822,-123.21030,49.23912"
12,2022-01-14,-123.21098,49.23867,0.134604,"-123.21167,49.23822,-123.21030,49.23912"
12,2022-01-15,-123.21098,49.23867,0,"-123.21167,49.23822,-123.21030,49.23912"
12,2022-01-16,-123.21098,49.23867,0.125907,"-123.21167,49.23822,-123.21030,49.23912"
12,2022-01-17,-123.21098,49.23867,0.141568,"-123.21167,49.23822,-123.21030,49.23912"
12,2022-01-18,-123.21098,49.23867,0.02485,"-123.21167,49.23822,-123.21030,49.23912"
12,2022-01-19,-123.21098,49.23867,0.203606,"-123.21167,49.23822,-123.21030,49.23912"
12,2022-01-20,-123.21098,49.23867,0.147234,"-123.21167,49.23822,-123.21030,49.23912"
12,2022-01-21,-123.21098,49.23867,0,"-123.21167,49.23822,-123.21030,49.23912"
12,2022-01-22,-123.21098,49.23867,0.182524,"-123.21167,49.23822,-123.21030,49.23912"
12,2022-01-23,-123.21098,49.23867,0,"-123.21167,49.23822,-123.21030,49.23912"
12,2022-01-24,-123.21098,49.23867,0.14034,"-123.21167,49.23822,-123.21030,49.23912"
12,2022-01-25,-123.21098,49.23867,0,"-123.21167,49.23822,-123.21030,49.23912"
12,2022-01-26,-123.21098,49.23867,0,"-123.21167,49.23822,-123.21030,49.23912"
12,2022-01-27,-123.21098,49.23867,0.118716,"-123.21167,49.23822,-123.21030,49.23912"
12,2022-01-28,-123.21098,49.23867,0,"-123.21167,49.23822,-123.21030,49.23912"
12,2022-01-29,-123.21098,49.23867,0.015711,"-123.21167,49.23822,-123.21030,49.23912"
12,2022-01-30,-123.21098,49.23867,0.216416,"-123.21167,49.23822,-123.21030,49.23912"
12,2022-01-31,-123.21098,49.23867,0.122203,"-123.21167,49.23822,-123.21030,49.23912"
12,2022-01-31,-123.21098,49.23867,0.226947,"-123.21167,49.23822,-123.21030,49.23912"
13,2022-01-01,-123.22609,49.27184,0.019515,"-123.22678,49.27139,-123.22540,49.27228"
13,2022-01-02,-123.22609,49.27184,0,"-123.22678,49.27139,-123.22540,49.27228"
13,2022-01-03,-123.22609,49.27184,0,"-123.22678,49.27139,-123.22540,49.27228"
13,2022-01-04,-123.22609,49.27184,0,"-123.22678,49.27139,-123.22540,49.27228"
13,2022-01-05,-123.22609,49.27184,0,"-123.22678,49.27139,-123.22540,49.27228"
13,2022-01-06,-123.22609,49.27184,0,"-123.22678,49.27139,-123.22540,49.27228"
13,2022-01-07,-123.22609,49.27184,0,"-123.22678,49.27139,-123.22540,49.27228"
13,2022-01-08,-123.22609,49.27184,0,"-123.22678,49.27139,-123.22540,49.27228"
13,2022-01-09,-123.22609,49.27184,0,"-123.22678,49.27139,-123.22540,49.27228"
13,2022-01-10,-123.22609,49.27184,0,"-123.22678,49.27139,-123.22540,49.27228"
13,2022-01-11,-123.22609,49.27184,0,"-123.22678,49.27139,-123.22540,49.27228"
13,2022-01-12,-123.22609,49.27184,0,"-123.22678,49.27139,-123.22540,49.27228"
13,2022-01-13,-123.22609,49.27184,0,"-123.22678,49.27139,-123.22540,49.27228"
13,2022-01-14,-123.22609,49.27184,0,"-123.22678,49.27139,-123.22540,49.27228"
13,2022-01-15,-123.22609,49.27184,0.073731,"-123.22678,49.27139,-123.22540,49.27228"
13,2022-01-16,-123.22609,49.27184,0.063461,"-123.22678,49.27139,-123.22540,49.27228"
13,2022-01-17,-123.22609,49.27184,0,"-123.22678,49.27139,-123.22540,49.27228"
13,2022-01-18,-123.22609,49.27184,0,"-123.22678,49.27139,-123.22540,49.27228"
13,2022-01-19,-123.22609,49.27184,0,"-123.22678,49.27139,-123.22540,49.27228"
13,2022-01-20,-123.22609,49.27184,0,"-123.22678,49.27139,-123.22540,49.27228"
13,2022-01-21,-123.22609,49.27184,0,"-123.22678,49.27139,-123.22540,49.27228"
13,2022-01-22,-123.22609,49.27184,0.033848,"-123.22678,49.27139,-123.22540,49.27228"
13,2022-01-23,-123.22609,49.27184,0.108381,"-123.22678,49.27139,-123.22540,49.27228"
13,2022-01-24,-123.22609,49.27184,0.182685,"-123.22678,49.27139,-123.22540,49.27228"
13,2022-01-25,-123.22609,49.27184,0.048072,"-123.22678,49.27139,-123.22540,49.27228"
13,2022-01-26,-123.22609,49.27184,0.101604,"-123.22678,49.27139,-123.22540,49.27228"
13,2022-01-27,-123.22609,49.27184,0,"-123.22678,49.27139,-123.22540,49.27228"
13,2022-01-28,-123.22609,49.27184,0,"-123.22678,49.27139,-123.22540,49.27228"
13,2022-01-29,-123.22609,49.27184,0,"-123.22678,49.27139,-123.22540,49.27228"
13,2022-01-30,-123.22609,49.27184,0,"-123.22678,49.27139,-123.22540,49.27228"
13,2022-01-31,-123.22609,49.27184,0,"-123.22678,49.27139,-123.22540,49.27228"
