"","Abd","Abd_noCatch","Catch","SST","FMort","Year","TaxonID","TaxonName","CommonName"
"1",51761.8432517,51773.7225903,0.172681202239601,15.0108645013534,0.000491319796594272,1850,601278,"Trachurus mediterraneus","Mediterranean horse mackerel"
"2",51591.6334514,51603.479696,0.172625888252352,14.9327862954374,0.000491319796594272,1851,601278,"Trachurus mediterraneus","Mediterranean horse mackerel"
"3",51154.3100764,51165.9998105,0.171603835431005,15.1280880972966,0.000491319796594272,1852,601278,"Trachurus mediterraneus","Mediterranean horse mackerel"
"4",51237.4346952,51249.515465,0.173192706773873,14.3183052149067,0.000491319796594272,1853,601278,"Trachurus mediterraneus","Mediterranean horse mackerel"
"5",50177.3673397,50189.0529059,0.170257630716056,14.5960521704264,0.000491319796594272,1854,601278,"Trachurus mediterraneus","Mediterranean horse mackerel"
"6",49797.1151954,49808.5005734,0.167177319431784,15.1747431153093,0.000491319796594272,1855,601278,"Trachurus mediterraneus","Mediterranean horse mackerel"
"7",50082.3409868,50094.1856051,0.16986819082235,14.2019129354775,0.000491319796594272,1856,601278,"Trachurus mediterraneus","Mediterranean horse mackerel"
"8",49212.7503404,49224.2906048,0.167501718467033,14.5181479744162,0.000491319796594272,1857,601278,"Trachurus mediterraneus","Mediterranean horse mackerel"
"9",48627.9429006,48639.3505518,0.165322645136428,14.3862890116915,0.000491319796594272,1858,601278,"Trachurus mediterraneus","Mediterranean horse mackerel"
"10",48470.4585518,48481.6935838,0.163415341086662,14.9700392732259,0.000491319796594272,1859,601278,"Trachurus mediterraneus","Mediterranean horse mackerel"
"11",48975.399213,48986.9110256,0.165618853755247,14.4783877534951,0.000491319796594272,1860,601278,"Trachurus mediterraneus","Mediterranean horse mackerel"
"12",48687.8396391,48699.069062,0.162983976989577,15.1863192756181,0.000491319796594272,1861,601278,"Trachurus mediterraneus","Mediterranean horse mackerel"
"13",50383.5835578,50395.5893503,0.174723748375338,15.2162330784186,0.00051371430888341,1862,601278,"Trachurus mediterraneus","Mediterranean horse mackerel"
"14",51484.4183547,51497.0112571,0.186428311932737,15.1452493481157,0.000537204749175205,1863,601278,"Trachurus mediterraneus","Mediterranean horse mackerel"
"15",52018.7458925,52032.0189184,0.198554782010282,14.4742577046784,0.000561848492212744,1864,601278,"Trachurus mediterraneus","Mediterranean horse mackerel"
"16",50826.2146683,50839.3485472,0.203969635822706,14.5081038077328,0.00058770610249303,1865,601278,"Trachurus mediterraneus","Mediterranean horse mackerel"
"17",49683.0854222,49695.8709541,0.206396570753269,15.7701609535425,0.000614841520751672,1866,601278,"Trachurus mediterraneus","Mediterranean horse mackerel"
"18",52248.9736058,52263.5938271,0.22583008447251,15.2520576276196,0.00064332226180289,1867,601278,"Trachurus mediterraneus","Mediterranean horse mackerel"
"19",53112.016675,53127.6090129,0.240514816578675,15.0221087627605,0.000673219624449405,1868,601278,"Trachurus mediterraneus","Mediterranean horse mackerel"
"20",52712.8151544,52728.9923013,0.253209968134187,14.5052692494893,0.000704608914224651,1869,601278,"Trachurus mediterraneus","Mediterranean horse mackerel"
"21",51638.9097307,51654.9630255,0.258441127030993,15.0108645013534,0.00073756967946783,1870,601278,"Trachurus mediterraneus","Mediterranean horse mackerel"
"22",51499.8009704,51516.5386022,0.270555145105596,14.9327862954374,0.00077218596072465,1871,601278,"Trachurus mediterraneus","Mediterranean horse mackerel"
"23",51085.9499275,51103.292833,0.281375662702677,15.1280880972966,0.000808546556005707,1872,601278,"Trachurus mediterraneus","Mediterranean horse mackerel"
"24",51184.5304433,51203.1287654,0.297002908302526,14.3183052149067,0.000846745302543773,1873,601278,"Trachurus mediterraneus","Mediterranean horse mackerel"
"25",50137.3766638,50156.2090456,0.305945289103511,14.5960521704264,0.000886881375821216,1874,601278,"Trachurus mediterraneus","Mediterranean horse mackerel"
"26",49765.1312009,49784.4833035,0.314717296592279,15.1747431153093,0.000929059606970498,1875,601278,"Trachurus mediterraneus","Mediterranean horse mackerel"
"27",50055.0989075,50076.1161149,0.335278929184075,14.2019129354775,0.000973390819730982,1876,601278,"Trachurus mediterraneus","Mediterranean horse mackerel"
"28",49189.885032,49211.2473825,0.345503014786551,14.5181479744162,0.00101999218823305,1877,601278,"Trachurus mediterraneus","Mediterranean horse mackerel"
"29",48607.7788963,48629.904666,0.357598535963683,14.3862890116915,0.00106898761697717,1878,601278,"Trachurus mediterraneus","Mediterranean horse mackerel"
"30",48451.818421,48474.7809704,0.371009534236669,14.9700392732259,0.00112050814448138,1879,601278,"Trachurus mediterraneus","Mediterranean horse mackerel"
"31",48956.8883026,48981.631553,0.39398161787716,14.4783877534951,0.00117469237218668,1880,601278,"Trachurus mediterraneus","Mediterranean horse mackerel"
"32",48669.9400831,48695.3112033,0.408226956480083,15.1863192756181,0.00123168692033757,1881,601278,"Trachurus mediterraneus","Mediterranean horse mackerel"
"33",50364.4336045,50392.5555954,0.439021903607374,15.2162330784186,0.00129164691269542,1882,601278,"Trachurus mediterraneus","Mediterranean horse mackerel"
"34",51464.4901408,51494.6732229,0.470255543393549,15.1452493481157,0.001354736492098,1883,601278,"Trachurus mediterraneus","Mediterranean horse mackerel"
"35",51997.9873818,52030.3425238,0.501864123385323,14.4742577046784,0.00142112936905254,1884,601278,"Trachurus mediterraneus","Mediterranean horse mackerel"
"36",50805.7964362,50838.2125649,0.517505263686949,14.5081038077328,0.00149100940574526,1885,601278,"Trachurus mediterraneus","Mediterranean horse mackerel"
"37",49663.0404835,49695.1810277,0.525631844964872,15.7701609535425,0.00156457123807577,1886,601278,"Trachurus mediterraneus","Mediterranean horse mackerel"
"38",52226.0162454,52263.0444371,0.577899320110301,15.2520576276196,0.00164202093858614,1887,601278,"Trachurus mediterraneus","Mediterranean horse mackerel"
"39",53087.5109542,53127.1667339,0.617414035700499,15.0221087627605,0.00172357672346853,1888,601278,"Trachurus mediterraneus","Mediterranean horse mackerel"
"40",52687.6358395,52728.784305,0.649143250166342,14.5052692494893,0.00180946970721567,1889,601278,"Trachurus mediterraneus","Mediterranean horse mackerel"
"41",51613.6385085,51654.9498402,0.665941409735966,15.0108645013534,0.00189994470895571,1890,601278,"Trachurus mediterraneus","Mediterranean horse mackerel"
"42",51473.4927392,51516.6056913,0.699107889280396,14.9327862954374,0.00199526111511775,1891,601278,"Trachurus mediterraneus","Mediterranean horse mackerel"
"43",51058.7319531,51103.3738914,0.729434249754376,15.1280880972966,0.00209569380386238,1892,601278,"Trachurus mediterraneus","Mediterranean horse mackerel"
"44",51155.346983,51203.2130224,0.770372641762208,14.3183052149067,0.00220153413774978,1893,601278,"Trachurus mediterraneus","Mediterranean horse mackerel"
"45",50107.7235456,50156.3189589,0.794656795955696,14.5960521704264,0.00231309103251598,1894,601278,"Trachurus mediterraneus","Mediterranean horse mackerel"
"46",49734.4068728,49784.5946658,0.824280587475589,15.1747431153093,0.00243069311612183,1895,601278,"Trachurus mediterraneus","Mediterranean horse mackerel"
"47",50021.8145252,50076.2556345,0.876392060465124,14.2019129354775,0.00255469396307847,1896,601278,"Trachurus mediterraneus","Mediterranean horse mackerel"
"48",49155.8228211,49211.464048,0.90648501634881,14.5181479744162,0.00268547394981796,1897,601278,"Trachurus mediterraneus","Mediterranean horse mackerel"
"49",48572.3366439,48630.0807497,0.940777623667807,14.3862890116915,0.00282344106058809,1898,601278,"Trachurus mediterraneus","Mediterranean horse mackerel"
"50",48414.5799067,48474.9163463,0.98230726532173,14.9700392732259,0.00296903187173314,1899,601278,"Trachurus mediterraneus","Mediterranean horse mackerel"
"51",48916.4237387,48981.8222118,1.04555578565303,14.4783877534951,0.00312271282983859,1900,601278,"Trachurus mediterraneus","Mediterranean horse mackerel"
"52",48627.9504896,48695.4979826,1.0883933381429,15.1863192756181,0.00328498196256743,1901,601278,"Trachurus mediterraneus","Mediterranean horse mackerel"
"53",50317.4558009,50392.7400934,1.18000857975496,15.2162330784186,0.0034563711969944,1902,601278,"Trachurus mediterraneus","Mediterranean horse mackerel"
"54",51413.800576,51494.8814381,1.26846813481922,15.1452493481157,0.00363744952723227,1903,601278,"Trachurus mediterraneus","Mediterranean horse mackerel"
"55",51943.5955172,52030.5230248,1.35519206916543,14.4742577046784,0.00382882651082914,1904,601278,"Trachurus mediterraneus","Mediterranean horse mackerel"
"56",50751.0167497,50838.4371736,1.39984955678733,14.5081038077328,0.00403115472911758,1905,601278,"Trachurus mediterraneus","Mediterranean horse mackerel"
"57",49608.0702575,49695.4289194,1.43198433351941,15.7701609535425,0.00424513753446375,1906,601278,"Trachurus mediterraneus","Mediterranean horse mackerel"
"58",52162.0960671,52263.2755053,1.58243441126505,15.2520576276196,0.00447154121858165,1907,601278,"Trachurus mediterraneus","Mediterranean horse mackerel"
"59",53018.5672732,53127.39318,1.69715400433519,15.0221087627605,0.00471121155887389,1908,601278,"Trachurus mediterraneus","Mediterranean horse mackerel"
"60",52616.4329497,52728.9750464,1.78614568032276,14.5052692494893,0.00496509521319552,1909,601278,"Trachurus mediterraneus","Mediterranean horse mackerel"
"61",51541.6782632,51655.124896,1.8405890796156,15.0108645013534,0.00523426525898545,1910,601278,"Trachurus mediterraneus","Mediterranean horse mackerel"
"62",51397.5654037,51516.71483,1.94161147377423,14.9327862954374,0.00551994822871039,1911,601278,"Trachurus mediterraneus","Mediterranean horse mackerel"
"63",50979.5674506,51103.4990645,2.03430310160595,15.1280880972966,0.00582354768484202,1912,601278,"Trachurus mediterraneus","Mediterranean horse mackerel"
"64",51070.2480739,51203.3942724,2.1536185447344,14.3183052149067,0.00614665770427419,1913,601278,"Trachurus mediterraneus","Mediterranean horse mackerel"
"65",50020.656268,50156.4516221,2.23226764002744,14.5960521704264,0.00649105996018648,1914,601278,"Trachurus mediterraneus","Mediterranean horse mackerel"
"66",49642.9731086,49784.7503665,2.33420913309279,15.1747431153093,0.00685870001576919,1915,601278,"Trachurus mediterraneus","Mediterranean horse mackerel"
"67",49922.3730902,50076.4087225,2.49147950923052,14.2019129354775,0.00725163640093135,1916,601278,"Trachurus mediterraneus","Mediterranean horse mackerel"
"68",49053.3026652,49211.5876138,2.59525736953277,14.5181479744162,0.00767196472308092,1917,601278,"Trachurus mediterraneus","Mediterranean horse mackerel"
"69",48464.765417,48630.2073474,2.71492683204947,14.3862890116915,0.00812172688671295,1918,601278,"Trachurus mediterraneus","Mediterranean horse mackerel"
"70",48300.3788054,48475.0707932,2.86299520727482,14.9700392732259,0.00860282032677274,1919,601278,"Trachurus mediterraneus","Mediterranean horse mackerel"
"71",48791.3712222,48981.9480751,3.07152246287362,14.4783877534951,0.00911693299323068,1920,601278,"Trachurus mediterraneus","Mediterranean horse mackerel"
"72",48496.3378191,48695.593198,3.23274178568161,15.1863192756181,0.00966555093718352,1921,601278,"Trachurus mediterraneus","Mediterranean horse mackerel"
"73",50168.4142815,50392.8127102,3.54039104659636,15.2162330784186,0.0102500154324003,1922,601278,"Trachurus mediterraneus","Mediterranean horse mackerel"
"74",51250.8488275,51494.9022242,3.84023099822105,15.1452493481157,0.0108716145679558,1923,601278,"Trachurus mediterraneus","Mediterranean horse mackerel"
"75",51767.2557781,52030.5439681,4.13004971752034,14.4742577046784,0.0115316879530643,1924,601278,"Trachurus mediterraneus","Mediterranean horse mackerel"
"76",50571.827903,50838.4376355,4.29569556820069,14.5081038077328,0.0122317176297673,1925,601278,"Trachurus mediterraneus","Mediterranean horse mackerel"
"77",49425.9205606,49695.4268779,4.44090931494947,15.7701609535425,0.0129733861003986,1926,601278,"Trachurus mediterraneus","Mediterranean horse mackerel"
"78",51948.4106387,52263.2549834,4.94509607984213,15.2520576276196,0.0137585956409453,1927,601278,"Trachurus mediterraneus","Mediterranean horse mackerel"
"79",52785.9610532,53127.4061522,5.33882642871805,15.0221087627605,0.0145894562092308,1928,601278,"Trachurus mediterraneus","Mediterranean horse mackerel"
"80",52373.6772735,52729.0415364,5.64153992937343,14.5052692494893,0.0154682577241487,1929,601278,"Trachurus mediterraneus","Mediterranean horse mackerel"
"81",51293.6267186,51655.2057062,5.8565157471834,15.0108645013534,0.0163974444030414,1930,601278,"Trachurus mediterraneus","Mediterranean horse mackerel"
"82",51134.9782042,51516.8141252,6.19835712158113,14.9327862954374,0.0173796050426453,1931,601278,"Trachurus mediterraneus","Mediterranean horse mackerel"
"83",50703.868074,51103.5878547,6.52272001181333,15.1280880972966,0.0184174861284942,1932,601278,"Trachurus mediterraneus","Mediterranean horse mackerel"
"84",50771.9981501,51203.4835303,6.9334325711934,14.3183052149067,0.0195140272705524,1933,601278,"Trachurus mediterraneus","Mediterranean horse mackerel"
"85",49714.5140622,50156.5639747,7.20457648331364,14.5960521704264,0.0206724127819862,1934,601278,"Trachurus mediterraneus","Mediterranean horse mackerel"
"86",49321.5683338,49784.8200011,7.5568407120406,15.1747431153093,0.0218961302078024,1935,601278,"Trachurus mediterraneus","Mediterranean horse mackerel"
"87",49572.1889142,50076.5013828,8.06328085975438,14.2019129354775,0.0231890262130503,1936,601278,"Trachurus mediterraneus","Mediterranean horse mackerel"
"88",48692.2829673,49211.6556339,8.3997931661453,14.5181479744162,0.0245553517525899,1937,601278,"Trachurus mediterraneus","Mediterranean horse mackerel"
"89",48086.6506207,48630.267753,8.78317970046327,14.3862890116915,0.0259997909314125,1938,601278,"Trachurus mediterraneus","Mediterranean horse mackerel"
"90",47901.0136027,48475.1387287,9.25212780758216,14.9700392732259,0.0275274705789519,1939,601278,"Trachurus mediterraneus","Mediterranean horse mackerel"
"91",48356.0205971,48982.0109458,9.89598525325686,14.4783877534951,0.0291439748612386,1940,601278,"Trachurus mediterraneus","Mediterranean horse mackerel"
"92",48041.5870686,48695.6709144,10.3977266822713,15.1863192756181,0.0308554352211443,1941,601278,"Trachurus mediterraneus","Mediterranean horse mackerel"
"93",49656.7823971,50392.8853556,11.361760217341,15.2162330784186,0.0326685822729259,1942,601278,"Trachurus mediterraneus","Mediterranean horse mackerel"
"94",50695.6891085,51495.0210614,12.2869689915024,15.1452493481157,0.0345907832907319,1943,601278,"Trachurus mediterraneus","Mediterranean horse mackerel"
"95",51171.0811046,52030.6639165,13.1581707848807,14.4742577046784,0.0366300836554381,1944,601278,"Trachurus mediterraneus","Mediterranean horse mackerel"
"96",49970.9107466,50838.5163455,13.6326772949279,14.5081038077328,0.0387952540727373,1945,601278,"Trachurus mediterraneus","Mediterranean horse mackerel"
"97",48818.7350797,49695.4850789,14.0907693249445,15.7701609535425,0.041095845971888,1946,601278,"Trachurus mediterraneus","Mediterranean horse mackerel"
"98",51241.8955142,52263.3259234,15.6518762090216,15.2520576276196,0.0435421966607287,1947,601278,"Trachurus mediterraneus","Mediterranean horse mackerel"
"99",52022.264232,53127.4736355,16.8617955587186,15.0221087627605,0.0461452203363124,1948,601278,"Trachurus mediterraneus","Mediterranean horse mackerel"
"100",51582.5131919,52729.0797995,17.7604296893704,14.5052692494893,0.0489162909005407,1949,601278,"Trachurus mediterraneus","Mediterranean horse mackerel"
"101",50475.621466,51655.3098474,19.0833575856627,15.0108645013534,0.053427078309572,1950,601278,"Trachurus mediterraneus","Mediterranean horse mackerel"
"102",50198.3131009,51516.8931349,23.2913444595844,14.9327862954374,0.0658995172916289,1951,601278,"Trachurus mediterraneus","Mediterranean horse mackerel"
"103",49809.943966,51103.6668736,17.7399567203651,15.1280880972966,0.0503310362427159,1952,601278,"Trachurus mediterraneus","Mediterranean horse mackerel"
"104",49751.9136504,51203.5235079,24.5454303623951,14.3183052149067,0.0704167259076808,1953,601278,"Trachurus mediterraneus","Mediterranean horse mackerel"
"105",48693.9865504,50156.6029733,22.5146069335268,14.5960521704264,0.0655625341422637,1954,601278,"Trachurus mediterraneus","Mediterranean horse mackerel"
"106",48310.888605,49784.8751685,21.5175743314868,15.1747431153093,0.0631013330059973,1955,601278,"Trachurus mediterraneus","Mediterranean horse mackerel"
"107",48571.4859802,50076.5190659,20.3935830791956,14.2019129354775,0.0590918947909329,1956,601278,"Trachurus mediterraneus","Mediterranean horse mackerel"
"108",47643.3671019,49211.6895468,25.3810876588342,14.5181479744162,0.0759107017446914,1957,601278,"Trachurus mediterraneus","Mediterranean horse mackerel"
"109",47013.3909614,48630.3082043,24.7199553041369,14.3862890116915,0.0748046046480112,1958,601278,"Trachurus mediterraneus","Mediterranean horse mackerel"
"110",46789.2059252,48475.1495406,25.6396676342849,14.9700392732259,0.0784527728686266,1959,601278,"Trachurus mediterraneus","Mediterranean horse mackerel"
"111",47209.7412001,48982.0388217,25.4476251327891,14.4783877534951,0.0774907260478791,1960,601278,"Trachurus mediterraneus","Mediterranean horse mackerel"
"112",46820.0068459,48749.3231592,32.2018346370306,15.1830501632031,0.0988184194046881,1961,601278,"Trachurus mediterraneus","Mediterranean horse mackerel"
"113",48443.3402976,50476.3232827,25.7615046188012,15.2106966980535,0.0750392080625974,1962,601278,"Trachurus mediterraneus","Mediterranean horse mackerel"
"114",49478.0339517,51695.3200918,33.0170259799446,15.1227353492491,0.0968950803800178,1963,601278,"Trachurus mediterraneus","Mediterranean horse mackerel"
"115",49615.4976533,52063.3947865,39.1472150963546,14.4639426707677,0.112214954925939,1964,601278,"Trachurus mediterraneus","Mediterranean horse mackerel"
"116",48648.4541725,50878.9968048,25.9444344366795,14.4975593602858,0.0768150672979478,1965,601278,"Trachurus mediterraneus","Mediterranean horse mackerel"
"117",47845.9054475,49949.5637197,27.3718357839697,15.7679635895924,0.083201491524486,1966,601278,"Trachurus mediterraneus","Mediterranean horse mackerel"
"118",50338.2411101,52616.5150876,28.6990472659137,15.2394405416721,0.0825699435150012,1967,601278,"Trachurus mediterraneus","Mediterranean horse mackerel"
"119",51291.2703635,53598.0064355,29.2059716467003,15.0002871769583,0.0825249813904548,1968,601278,"Trachurus mediterraneus","Mediterranean horse mackerel"
"120",50513.6763732,52913.6380161,38.3245825855517,14.4894589222231,0.110837539880808,1969,601278,"Trachurus mediterraneus","Mediterranean horse mackerel"
"121",49871.6112791,51852.0731581,16.0240868239843,15.0105111748827,0.0484371836897434,1970,601278,"Trachurus mediterraneus","Mediterranean horse mackerel"
"122",49941.8200619,51645.431511,14.725398543223,14.9243332596679,0.0436886474611942,1971,601278,"Trachurus mediterraneus","Mediterranean horse mackerel"
"123",49471.2312163,51043.9536138,18.970737846022,15.1365659312975,0.0570425697559459,1972,601278,"Trachurus mediterraneus","Mediterranean horse mackerel"
"124",49708.7083917,51272.3346234,20.3177107148484,14.3206758607156,0.0600318003533317,1973,601278,"Trachurus mediterraneus","Mediterranean horse mackerel"
"125",48822.3412914,50249.791175,17.2783077759859,14.5943189011485,0.0520809019436286,1974,601278,"Trachurus mediterraneus","Mediterranean horse mackerel"
"126",48498.6039336,49929.8534884,20.941414127471,15.1806637638277,0.063814667644618,1975,601278,"Trachurus mediterraneus","Mediterranean horse mackerel"
"127",48749.5387422,50218.9895368,20.3940869862408,14.1876061927513,0.0604241950945363,1976,601278,"Trachurus mediterraneus","Mediterranean horse mackerel"
"128",47763.2831197,49235.598661,22.3521524398079,14.5065041420643,0.0681635936933241,1977,601278,"Trachurus mediterraneus","Mediterranean horse mackerel"
"129",47118.0448713,48658.5944865,24.696211494019,14.3887981376218,0.0774069679531692,1978,601278,"Trachurus mediterraneus","Mediterranean horse mackerel"
"130",46979.4546289,48592.1133373,25.4468202690701,14.9646879202372,0.0811277439605816,1979,601278,"Trachurus mediterraneus","Mediterranean horse mackerel"
"131",47343.6864575,49095.9735591,27.4672338932119,14.476758891131,0.0853646469214161,1980,601278,"Trachurus mediterraneus","Mediterranean horse mackerel"
"132",47353.8700137,49130.8173952,25.6356627687996,14.9209854410905,0.0803308349510626,1981,601278,"Trachurus mediterraneus","Mediterranean horse mackerel"
"133",48147.6527277,50010.3674936,26.7231032386645,14.7309548172211,0.0822618425750829,1982,601278,"Trachurus mediterraneus","Mediterranean horse mackerel"
"134",48213.5876753,50106.6881055,26.7340475828843,14.7545441028972,0.0822971473241073,1983,601278,"Trachurus mediterraneus","Mediterranean horse mackerel"
"135",48395.9415301,50496.3914424,35.4344521320644,14.7674983779999,0.109934510842543,1984,601278,"Trachurus mediterraneus","Mediterranean horse mackerel"
"136",47193.3783631,49663.5663969,48.542092014493,14.2423210407628,0.154581501783366,1985,601278,"Trachurus mediterraneus","Mediterranean horse mackerel"
"137",46561.985428,49280.8474753,47.8682589298355,14.7668344829916,0.156473715495507,1986,601278,"Trachurus mediterraneus","Mediterranean horse mackerel"
"138",45203.5539408,48058.3086697,46.5034369467563,13.9672226914289,0.153993531808604,1987,601278,"Trachurus mediterraneus","Mediterranean horse mackerel"
"139",44127.138616,47003.833265,44.1460421328376,14.5633276482077,0.148873154226277,1988,601278,"Trachurus mediterraneus","Mediterranean horse mackerel"
"140",44862.0377638,47797.4999658,37.8231167989093,14.7466257694142,0.127892938092869,1989,601278,"Trachurus mediterraneus","Mediterranean horse mackerel"
"141",45856.0228091,48762.4700203,34.1704686111682,14.7250228675054,0.114551556201737,1990,601278,"Trachurus mediterraneus","Mediterranean horse mackerel"
"142",46539.6047855,49241.124086,28.1849920538139,14.8305371790193,0.0928390607572553,1991,601278,"Trachurus mediterraneus","Mediterranean horse mackerel"
"143",46918.4148359,49350.7684923,22.3107837780009,14.2328934489792,0.0718383489094522,1992,601278,"Trachurus mediterraneus","Mediterranean horse mackerel"
"144",45815.1709418,47919.6472587,21.235492332683,13.9822322816831,0.068992030812107,1993,601278,"Trachurus mediterraneus","Mediterranean horse mackerel"
"145",45844.6493221,47709.7541911,19.0209592914617,14.8619640700887,0.0631639442165584,1994,601278,"Trachurus mediterraneus","Mediterranean horse mackerel"
"146",46933.1797353,48916.6403135,27.821078208925,14.8000421007305,0.0858564330030921,1995,601278,"Trachurus mediterraneus","Mediterranean horse mackerel"
"147",47321.6458278,49327.1855202,26.5816054152789,14.716185366375,0.0823471772465857,1996,601278,"Trachurus mediterraneus","Mediterranean horse mackerel"
"148",46799.9609828,48726.9291925,24.3806622021045,14.3427472560169,0.0764224622695881,1997,601278,"Trachurus mediterraneus","Mediterranean horse mackerel"
"149",46695.8263507,48528.9919051,22.3241115086321,14.9949312510293,0.0713895507476924,1998,601278,"Trachurus mediterraneus","Mediterranean horse mackerel"
"150",47989.1760336,50054.3404774,32.3530825541271,15.2947158191466,0.100691464091873,1999,601278,"Trachurus mediterraneus","Mediterranean horse mackerel"
"151",49399.7048181,51677.8493903,32.7214983645887,15.0086660300819,0.101457698561291,2000,601278,"Trachurus mediterraneus","Mediterranean horse mackerel"
"152",49883.0543842,52101.9668224,27.4779584447165,15.3507089396713,0.0852800704582537,2001,601278,"Trachurus mediterraneus","Mediterranean horse mackerel"
"153",51296.9924977,53578.4129438,29.3127662162795,15.2966850937598,0.0905917175231913,2002,601278,"Trachurus mediterraneus","Mediterranean horse mackerel"
"154",51713.4222787,54167.8982006,37.7568900410088,14.7194744679983,0.115069288978085,2003,601278,"Trachurus mediterraneus","Mediterranean horse mackerel"
"155",51244.3624864,53781.5859212,39.0025179298329,14.8476537813743,0.115112366979597,2004,601278,"Trachurus mediterraneus","Mediterranean horse mackerel"
"156",50371.5645334,53350.7062187,58.3562473431981,15.0971839229583,0.182582082628956,2005,601278,"Trachurus mediterraneus","Mediterranean horse mackerel"
"157",50861.9134795,53890.913196,41.3178972694414,15.0901596211126,0.126065033309788,2006,601278,"Trachurus mediterraneus","Mediterranean horse mackerel"
"158",50991.941553,54171.3794429,49.7080894612626,15.4277983827686,0.156439488834545,2007,601278,"Trachurus mediterraneus","Mediterranean horse mackerel"
"159",51693.3952182,55143.9774703,53.3283972113395,15.3829741400047,0.164497736957357,2008,601278,"Trachurus mediterraneus","Mediterranean horse mackerel"
"160",52153.5975669,55806.074408,55.5135112361313,15.4890556788834,0.173080783455404,2009,601278,"Trachurus mediterraneus","Mediterranean horse mackerel"
"161",52896.0151134,56190.8004021,34.4729443477257,15.9842214984819,0.102703943546268,2010,601278,"Trachurus mediterraneus","Mediterranean horse mackerel"
"162",51761.8432517,51773.7225903,0.172681202239601,15.0108645013534,0.000491319796594272,1850,601278,"Trachurus mediterraneus","Mediterranean horse mackerel"
"163",51591.6334514,51603.479696,0.172625888252352,14.9327862954374,0.000491319796594272,1851,601278,"Trachurus mediterraneus","Mediterranean horse mackerel"
"164",51154.3100764,51165.9998105,0.171603835431005,15.1280880972966,0.000491319796594272,1852,601278,"Trachurus mediterraneus","Mediterranean horse mackerel"
"165",51237.4346952,51249.515465,0.173192706773873,14.3183052149067,0.000491319796594272,1853,601278,"Trachurus mediterraneus","Mediterranean horse mackerel"
"166",50177.3673397,50189.0529059,0.170257630716056,14.5960521704264,0.000491319796594272,1854,601278,"Trachurus mediterraneus","Mediterranean horse mackerel"
"167",49797.1151954,49808.5005734,0.167177319431784,15.1747431153093,0.000491319796594272,1855,601278,"Trachurus mediterraneus","Mediterranean horse mackerel"
"168",50082.3409868,50094.1856051,0.16986819082235,14.2019129354775,0.000491319796594272,1856,601278,"Trachurus mediterraneus","Mediterranean horse mackerel"
"169",49212.7503404,49224.2906048,0.167501718467033,14.5181479744162,0.000491319796594272,1857,601278,"Trachurus mediterraneus","Mediterranean horse mackerel"
"170",48627.9429006,48639.3505518,0.165322645136428,14.3862890116915,0.000491319796594272,1858,601278,"Trachurus mediterraneus","Mediterranean horse mackerel"
"171",48470.4585518,48481.6935838,0.163415341086662,14.9700392732259,0.000491319796594272,1859,601278,"Trachurus mediterraneus","Mediterranean horse mackerel"
"172",48975.399213,48986.9110256,0.165618853755247,14.4783877534951,0.000491319796594272,1860,601278,"Trachurus mediterraneus","Mediterranean horse mackerel"
"173",48687.8396391,48699.069062,0.162983976989577,15.1863192756181,0.000491319796594272,1861,601278,"Trachurus mediterraneus","Mediterranean horse mackerel"
"174",50383.5835578,50395.5893503,0.174723748375338,15.2162330784186,0.00051371430888341,1862,601278,"Trachurus mediterraneus","Mediterranean horse mackerel"
"175",51484.4183547,51497.0112571,0.186428311932737,15.1452493481157,0.000537204749175205,1863,601278,"Trachurus mediterraneus","Mediterranean horse mackerel"
"176",52018.7458925,52032.0189184,0.198554782010282,14.4742577046784,0.000561848492212744,1864,601278,"Trachurus mediterraneus","Mediterranean horse mackerel"
"177",50826.2146683,50839.3485472,0.203969635822706,14.5081038077328,0.00058770610249303,1865,601278,"Trachurus mediterraneus","Mediterranean horse mackerel"
"178",49683.0854222,49695.8709541,0.206396570753269,15.7701609535425,0.000614841520751672,1866,601278,"Trachurus mediterraneus","Mediterranean horse mackerel"
"179",52248.9736058,52263.5938271,0.22583008447251,15.2520576276196,0.00064332226180289,1867,601278,"Trachurus mediterraneus","Mediterranean horse mackerel"
"180",53112.016675,53127.6090129,0.240514816578675,15.0221087627605,0.000673219624449405,1868,601278,"Trachurus mediterraneus","Mediterranean horse mackerel"
"181",52712.8151544,52728.9923013,0.253209968134187,14.5052692494893,0.000704608914224651,1869,601278,"Trachurus mediterraneus","Mediterranean horse mackerel"
"182",51638.9097307,51654.9630255,0.258441127030993,15.0108645013534,0.00073756967946783,1870,601278,"Trachurus mediterraneus","Mediterranean horse mackerel"
"183",51499.8009704,51516.5386022,0.270555145105596,14.9327862954374,0.00077218596072465,1871,601278,"Trachurus mediterraneus","Mediterranean horse mackerel"
"184",51085.9499275,51103.292833,0.281375662702677,15.1280880972966,0.000808546556005707,1872,601278,"Trachurus mediterraneus","Mediterranean horse mackerel"
"185",51184.5304433,51203.1287654,0.297002908302526,14.3183052149067,0.000846745302543773,1873,601278,"Trachurus mediterraneus","Mediterranean horse mackerel"
"186",50137.3766638,50156.2090456,0.305945289103511,14.5960521704264,0.000886881375821216,1874,601278,"Trachurus mediterraneus","Mediterranean horse mackerel"
"187",49765.1312009,49784.4833035,0.314717296592279,15.1747431153093,0.000929059606970498,1875,601278,"Trachurus mediterraneus","Mediterranean horse mackerel"
